,2,0,0.1,0.1.1,0.1.1.1,0.1.1.1.1,0.1.1.1.1.1,0.1.1.1.1.1.1,0.1.1.1.1.1.1.1,0.1.1.1.1.1.1.1.1,0.1.1.1.1.1.1.1.1.1,0
12,,,,,-0.363087923894804,-1.0757641386835817,-0.3144791168554937,-0.4957982045748617,-0.3847219679999667,-0.4924854295477186,-0.6640338874088684,-0.43694452519697635
13,,,,,-0.363272308286121,-1.0758573143404555,-0.3137849061367575,-0.4956803615862498,-0.3847494247314189,-0.4924058674454685,-0.6686797605642514,-0.43397543871350497
14,,,,,-0.363345367608694,-1.0761044795352543,-0.3137890901149919,-0.4955630494096957,-0.3863131197584959,-0.7033832939941599,-0.6690661295825485,-0.4339576914295839
15,,,,,-0.366252437161173,-1.07546003217971,-0.3123676429831283,-0.4954462703599772,-0.3863401602340855,-0.703407875964696,-0.6694408186553753,-0.4339399480576668
16,,,,,-0.366299816208108,-1.0747940765038098,-0.3123727730184885,-0.4966677720471962,-0.3863671989828402,-0.7034325700079402,-0.6698028822106971,-0.43392220857607733
17,,,,,-0.3663371795701668,-1.077743790259719,-0.3123778681248415,-0.4953700088431414,-0.3909031632524467,-0.7034573763913229,-0.6646831947541834,-0.43476006717371246
18,,,,,-0.3663649226814343,-1.0780195006976212,-0.3111890700532663,-0.5571095613932859,-0.3909306059343536,-0.7054203942821843,-0.6649643487290794,-0.4354594504591096
19,,,,,-0.3655087485247502,-1.0780929556073855,-0.3111923211744816,-0.6442272173938466,-0.3909580449209971,-0.7054510772892886,-0.6650938056101557,-0.4354414939238512
20,,,,,-0.3667911555705685,-1.0782834147144582,-0.3102531009098865,-0.6442082585902036,-0.3909854802004718,-0.7054818956274734,-0.6652325305499215,-0.4355580137899356
21,,,,,-0.3681763128211827,-1.078947520221491,-0.3151987125714396,-0.6441892878123825,-0.3939521348032402,-0.7055128495578135,-0.6592978738701674,-0.43473012620169377
22,,,,,-0.3681761831915275,-1.079642488604293,-0.3151984856656873,-0.6441703050501936,-0.3939787986381938,-0.705141302317689,-0.659463140184735,-0.4311000982657719
23,,,,,-0.3681711266694746,-1.0797332528473558,-0.3151982633889751,-0.6422699422384384,-0.3940054537597566,-0.7044292122569398,-0.6601794650205058,-0.43108246869681854
24,,,,,-0.3653927320916159,-1.0798179376448311,-0.3151980425273542,-0.6422525882484771,-0.394032100164041,-0.7064009015612362,-0.6602951760598912,-0.4310648410296005
25,,,,,-0.3653887226624305,-1.0804249055288908,-0.3289226207276275,-0.6422352238262063,-0.3945445079552834,-0.7064386995552887,-0.6653054844588978,-0.43104721525875694
26,,,,,-0.3653860878344375,-1.080797358460021,-0.328964673681197,-0.6451159060425102,-0.3943972659689753,-0.7317575007824981,-0.6653786208285692,-0.42979863436073956
27,,,,,-0.3653820668324124,-1.0782509342041176,-0.500003807270069,-0.6450975085835154,-0.394562011477293,-0.7317651879019625,-0.6654382637685962,-0.42978138605130184
28,,,,,-0.3673711740856679,-1.0785995967243536,-0.887066723770403,-0.6450791046687773,-0.3642596860553647,-0.7317728739492181,-0.6654850687429569,-0.42993311832481684
29,,,,,-0.367366902885786,-1.0789317487721166,-0.886963760633146,-0.6450606942964172,-0.3642485336428472,-0.7317805589672263,-0.6653148518821177,-0.4307082757804666
30,,,,,-0.3673655725417921,-1.0792474804852508,-0.8868607882619784,-0.6438443653854039,-0.364237385880847,-0.735195327003003,-0.6630341349690628,-0.43118285831839753
