,LM,Adam,Grad,SciPy
0,59.320969985999,10.569690016999633,22.56180414600021,4.544688851000501
1,60.15899718700166,6.792796343999728,34.65931387300043,3.4517298629998545
2,1217.2540482639995,14.589747007001279,22.899443288999468,2.5752502559989807
3,1207.0199506130016,6.1578137500000585,10.53270115199848,2.2119123400007084
4,1225.0925837849989,11.576557610000235,32.90019440799915,3.7256516340003145
5,1231.9375173109986,10.690122011001222,9.42973634200098,4.41431318099967
6,1209.2723662000008,5.5488688409986935,7.896178905000852,2.4989273080009298
7,1220.9806671690005,8.676961171000585,23.89118754699848,3.877834748000169
8,1213.6526517109994,7.494579553000221,6.659123796000133,3.1718944599997485
9,1213.8584096080012,8.156580301998474,5.840878431001331,4.225714965999941
10,1206.1218469490013,9.014161174000037,3.9773735019989545,4.960301847997472
11,1228.115249778999,7.759155374998954,12.735500716997194,2.9565393299999414
